,forks_count,language,stargazers,topics,url,watchers_count
376,72,JavaScript,386,"['computer-vision', 'image-processing', 'javascript', 'machine-learning']",https://api.github.com/repos/wellflat/imageprocessing-labs,386
377,133,Python,386,"['biomechanics', 'deep-reinforcement-learning', 'kinematics', 'machine-learning', 'opensim', 'physics', 'reinforcement-learning', 'simulation-environment', 'simulator']",https://api.github.com/repos/stanfordnmbl/osim-rl,386
378,50,JavaScript,385,"['deep-learning', 'imagenet', 'javascript', 'lstm', 'machine-learning', 'neural-network', 'p5js', 'p5xjs']",https://api.github.com/repos/ml5js/ml5-library,385
379,42,Scala,384,"['deep-learning', 'machine-learning', 'scala', 'tensorflow']",https://api.github.com/repos/eaplatanios/tensorflow_scala,384
380,88,Python,382,"['android', 'antivirus', 'machine-learning', 'malware-analysis', 'malware-detection', 'malware-research', 'yara', 'yara-forensics']",https://api.github.com/repos/rednaga/APKiD,382
381,81,Java,381,"['android', 'deep-learning', 'deep-learning-tutorial', 'deep-neural-networks', 'deeplearning', 'machine-learning', 'machine-learning-android', 'mnist', 'mnist-classification', 'mnist-model', 'tensorflow', 'tensorflow-android', 'tensorflow-model', 'tensorflow-models', 'tensorflow-tutorials']",https://api.github.com/repos/MindorksOpenSource/AndroidTensorFlowMNISTExample,381
382,182,Jupyter Notebook,376,"['data-frame', 'data-science', 'data-science-engineering', 'exploratory-data-analysis', 'jupyter', 'machine-learning', 'notebook', 'python', 'r', 'tutorial']",https://api.github.com/repos/jadianes/data-science-your-way,376
383,84,Jupyter Notebook,373,"['annotation-framework', 'entity-extraction', 'lemmatizer', 'machine-learning', 'named-entity-recognition', 'natural-language-processing', 'natural-language-understanding', 'nlp', 'nlu', 'part-of-speech-tagger', 'pyspark', 'sentiment-analysis', 'spark', 'spark-ml', 'spell-checker', 'stemmer', 'tokenizer']",https://api.github.com/repos/JohnSnowLabs/spark-nlp,373
384,130,HTML,371,"['ipython-notebook', 'jupyter-notebook', 'machine-learning', 'music', 'music-information-retrieval', 'python']",https://api.github.com/repos/stevetjoa/stanford-mir,371
385,60,Python,371,"['deep-learning', 'gan', 'machine-learning', 'password', 'password-cracking', 'password-strength']",https://api.github.com/repos/brannondorsey/PassGAN,371
386,29,,369,"['ai', 'awesome', 'awesome-list', 'coreml', 'coreml-framework', 'coreml-models', 'coremltools', 'deep-learning', 'ios', 'ios11', 'machine-learning', 'machine-learning-models', 'model', 'swift']",https://api.github.com/repos/SwiftBrain/awesome-CoreML-models,369
387,86,Lua,367,"['agent', 'deep-learning', 'deep-reinforcement-learning', 'machine-learning', 'mario', 'reward', 'torch']",https://api.github.com/repos/aleju/mario-ai,367
388,18,C#,366,"['algorithm', 'c-sharp', 'convchain', 'gamedev', 'machine-learning', 'mcmc', 'procedural-generation', 'texture-synthesis']",https://api.github.com/repos/mxgmn/ConvChain,366
389,48,Swift,363,"['ios', 'machine-learning', 'metal', 'swift']",https://api.github.com/repos/alejandro-isaza/BrainCore,363
390,176,Python,363,"['convolutional-neural-networks', 'deep-learning', 'machine-learning', 'medical-imaging', 'neural-networks']",https://api.github.com/repos/Kamnitsask/deepmedic,363
391,73,Swift,362,"['ios', 'logistic-regression', 'machine-learning', 'metal', 'tensorflow', 'voice-recognition']",https://api.github.com/repos/hollance/TensorFlow-iOS-Example,362
392,111,Python,362,"['benchmark-datasets', 'deep-learning', 'dialogue', 'dialogue-generation', 'dialogue-systems', 'machine-learning', 'natural-language-generation', 'natural-language-processing', 'nlg-dataset']",https://api.github.com/repos/shawnwun/RNNLG,362
393,64,C++,361,"['beta', 'embedded', 'machine-learning', 'neural-network', 'robotics']",https://api.github.com/repos/FidoProject/Fido,361
394,119,CSS,355,"['advanced-analytics', 'artificial-intelligence', 'artificial-intelligence-algorithms', 'big-data', 'data-science', 'iot', 'machine-learning', 'machine-learning-algorithms', 'product-management', 'statistics']",https://api.github.com/repos/InnoArchiTech/datascience-ai-machinelearning-resources,355
395,148,Python,355,"['chatbot', 'corpus', 'dataset', 'insurance', 'insuranceqa-corpus-zh', 'machine-learning', 'natural-language-processing', 'natural-language-understanding', 'qasystem', 'question-answering']",https://api.github.com/repos/Samurais/insuranceqa-corpus-zh,355
396,194,Jupyter Notebook,354,"['data-science', 'deep-learning', 'ensemble-learning', 'gradient-boosting-machine', 'machine-learning', 'r', 'random-forest', 'tutorial']",https://api.github.com/repos/ledell/useR-machine-learning-tutorial,354
397,179,C++,352,"['machine-learning', 'self-driving-car', 'stanford']",https://api.github.com/repos/emmjaykay/stanford_self_driving_car_code,352
398,81,C++,348,"['autoencoder', 'convolutional-networks', 'deep-learning', 'distributed-systems', 'factorization-machines', 'gbdt', 'large-scale', 'machine-learning', 'model-compression', 'parameter-server', 'recurrent-neural-networks', 'topic-modeling', 'word2vec']",https://api.github.com/repos/cnkuangshi/LightCTR,348
399,33,Swift,348,"['cnn-model', 'keras', 'machine-learning', 'ocr', 'swift4', 'vision']",https://api.github.com/repos/evilgix/Evil,348
400,86,Python,348,"['autonomous-driving', 'classification', 'convolutional-neural-networks', 'deep-neural-networks', 'machine-learning', 'point-cloud', 'pointcloud', 'robotics', 'scannet', 'segmentation', 'shapenet']",https://api.github.com/repos/yangyanli/PointCNN,348
401,72,Julia,346,"['data-science', 'deep-learning', 'flux', 'machine-learning', 'neural-networks', 'the-human-brian']",https://api.github.com/repos/FluxML/Flux.jl,346
402,29,Python,343,"['artificial-intelligence', 'artificial-neural-network', 'machine-learning', 'machine-learning-algorithms', 'neural-network', 'opencv', 'python', 'tkinter']",https://api.github.com/repos/casparwylie/Perceptron,343
403,53,Java,337,"['android', 'bytes', 'clarifai', 'deep-learning', 'machine-learning', 'onyx', 'stream', 'video']",https://api.github.com/repos/hanuor/onyx,337
404,23,Rust,337,"['agnostic', 'extinsible', 'framework', 'machine-learning', 'rust']",https://api.github.com/repos/spearow/juice,337
405,60,Julia,336,"['gpu', 'julia', 'machine-learning', 'tensorflow', 'wrapper']",https://api.github.com/repos/malmaud/TensorFlow.jl,336
406,75,,333,"['artificial-intelligence', 'computer-vision', 'deep-learning', 'deep-neural-networks', 'machine-learning']",https://api.github.com/repos/abhshkdz/papers,333
407,67,Shell,333,"['artificial-intelligence', 'machine-learning', 'mycroft', 'open-source', 'opensource', 'personal-assistant', 'picroft', 'raspberry-pi', 'raspberry-pi-3', 'raspbian', 'rpi', 'rpi3']",https://api.github.com/repos/MycroftAI/enclosure-picroft,333
408,75,,332,"['awesome-list', 'deep-learning', 'densenet', 'highway-network', 'machine-learning', 'resnet', 'vin']",https://api.github.com/repos/daviddao/awesome-very-deep-learning,332
409,51,Python,330,"['data-science', 'machine-learning', 'scikit-learn', 'sklearn']",https://api.github.com/repos/nok/sklearn-porter,330
410,117,Jupyter Notebook,330,"['ai', 'deep-learning', 'food-classification', 'image-classification', 'keras', 'machine-learning', 'tensorflow']",https://api.github.com/repos/stratospark/food-101-keras,330
411,53,HTML,326,"['deep-learning', 'jeju-island', 'machine-learning', 'tensorflow']",https://api.github.com/repos/TensorFlowKR/dlcampjeju,326
412,11,Python,325,"['embeddings', 'fast', 'fasttext', 'gensim', 'glove', 'machine-learning', 'machine-learning-library', 'memory-efficient', 'natural-language-processing', 'nlp', 'python', 'vectors', 'word-embeddings', 'word2vec']",https://api.github.com/repos/plasticityai/magnitude,325
413,111,Python,324,"['attention-mechanism', 'deep-learning', 'deep-neural-networks', 'machine-learning', 'natural-language-processing', 'recurrent-neural-networks', 'translation']",https://api.github.com/repos/datalogue/keras-attention,324
414,169,C++,323,"['computer-vision', 'landmark-detection', 'machine-learning', 'modern-cpp']",https://api.github.com/repos/patrikhuber/superviseddescent,323
415,35,Python,321,"['capsnet', 'capsules', 'deep-learning', 'dynamic-routing-between-capsules', 'machine-learning', 'mnist', 'pytorch']",https://api.github.com/repos/adambielski/CapsNet-pytorch,321
416,83,Python,319,"['deep-learning', 'gan', 'generative-adversarial-network', 'keras', 'machine-learning', 'neural-networks', 'simulated-unsupervised-learning', 'simulations', 'tensorflow']",https://api.github.com/repos/mjdietzx/SimGAN,319
417,53,Python,318,"['computational-linguistics', 'evaluation-metrics', 'folia', 'language-modelling', 'library', 'linguistics', 'machine-learning', 'natural-language-processing', 'nlp', 'nlp-library', 'python', 'search-algorithms', 'text-processing']",https://api.github.com/repos/proycon/pynlpl,318
418,59,Python,317,"['deep-learning', 'machine-learning', 'natural-language-processing', 'python', 'pytorch']",https://api.github.com/repos/huggingface/torchMoji,317
419,105,,315,"['armadillo', 'blas', 'cpp11', 'expression-template', 'gaussian-mixture-models', 'hpc', 'lapack', 'linear-algebra', 'linear-algebra-library', 'machine-learning', 'matlab', 'matrix', 'matrix-factorization', 'matrix-functions', 'mkl', 'openmp', 'scientific-computing', 'sparse-matrix', 'statistics', 'vector']",https://api.github.com/repos/conradsnicta/armadillo-code,315
420,100,Python,315,"['classification', 'deep-learning', 'machine-learning', 'multi-label-classification', 'neural-network', 'nlp', 'prediction', 'word2vec']",https://api.github.com/repos/inspirehep/magpie,315
421,113,Jupyter Notebook,314,"['classification-algorithm', 'dynamic-programming', 'dynamic-time-warping', 'human-activity-recognition', 'machine-learning', 'nearest-neighbors', 'timeseries']",https://api.github.com/repos/markdregan/K-Nearest-Neighbors-with-Dynamic-Time-Warping,314
422,32,Jupyter Notebook,313,"['cnn-keras', 'convolutional-networks', 'deep-learning', 'machine-learning', 'raspberry-pi', 'self-driving-car', 'servo']",https://api.github.com/repos/experiencor/self-driving-toy-car,313
423,20,Python,313,"['machine-learning', 'tensorflow', 'urban-planning']",https://api.github.com/repos/Bellspringsteen/OurCamera,313
424,142,Python,311,"['classification', 'deep-learning', 'machine-learning', 'quora']",https://api.github.com/repos/abhishekkrthakur/is_that_a_duplicate_quora_question,311
425,91,,310,"['awesome-list', 'machine-learning', 'motion-planning', 'multibody-dynamics', 'optimization', 'robotics', 'robotics-libraries', 'simulation', 'slam']",https://api.github.com/repos/jslee02/awesome-robotics-libraries,310
426,58,Python,310,"['audio-analysis', 'cython', 'machine-learning', 'music-information-retrieval', 'numpy', 'python', 'scipy', 'signal-processing']",https://api.github.com/repos/CPJKU/madmom,310
427,36,Python,308,"['ai', 'artificial-neural-networks', 'classification', 'convolutional-networks', 'deep-learning', 'machine-learning', 'prediction', 'regression', 'tensorflow', 'tensorflow-examples', 'tensorflow-resources']",https://api.github.com/repos/skcript/tensorflow-resources,308
428,53,Lua,308,"['cat', 'cats', 'dcgan', 'deep-learning', 'gan', 'machine-learning', 'torch']",https://api.github.com/repos/aleju/cat-generator,308
429,21,Elixir,307,"['bayes', 'classifier', 'machine-learning', 'naive-bayes-classifier']",https://api.github.com/repos/fredwu/simple_bayes,307
430,57,Jupyter Notebook,307,"['deep-learning', 'jupyter-notebook', 'machine-learning']",https://api.github.com/repos/liviu-/notebooks,307
431,62,Python,305,"['deep-learning', 'keras', 'machine-learning', 'neural-network', 'tensorflow', 'text-classification', 'theano']",https://api.github.com/repos/raghakot/keras-text,305
432,125,Python,305,"['adadelta', 'automatic-differentiation', 'dropout', 'gru', 'lstm', 'machine-learning', 'neural-network', 'python', 'recurrent-networks', 'theano', 'tutorial']",https://api.github.com/repos/JonathanRaiman/theano_lstm,305
433,80,C++,304,"['bigartm', 'bigdata', 'c-plus-plus', 'machine-learning', 'python', 'python-api', 'regularizer', 'text-mining', 'topic-modeling']",https://api.github.com/repos/bigartm/bigartm,304
434,72,Java,303,"['ai', 'artificial-intelligence', 'big-data', 'cluster-manager', 'cntk', 'deep-learning', 'gpu', 'gpu-cluster', 'hadoop', 'kubernetes', 'kubernetes-deployment', 'machine-learning', 'model-training', 'pytorch', 'resource-management', 'scheduling', 'tensorflow', 'yarn']",https://api.github.com/repos/Microsoft/pai,303
435,81,C++,303,"['c-plus-plus', 'distributed-computing', 'graph', 'machine-learning']",https://api.github.com/repos/douban/paracel,303
436,44,HTML,301,"['audio', 'machine-learning', 'prosody', 'speech', 'tacotron', 'tts']",https://api.github.com/repos/google/tacotron,301
437,111,,301,"['deep-learning', 'machine-learning', 'papers']",https://api.github.com/repos/dapurv5/awesome-question-answering,301
438,69,Python,297,"['artificial-intelligence', 'bitcoin', 'deep-learning', 'machine-learning']",https://api.github.com/repos/philipperemy/deep-learning-bitcoin,297
439,31,Lean,296,"['lean', 'machine-learning', 'theorem-proving', 'verification']",https://api.github.com/repos/dselsam/certigrad,296
440,80,,295,"['actor-critic-methods', 'artificial-general-intelligence', 'deep-reinforcement-learning', 'dqn', 'game', 'learning', 'machine-learning', 'policy-gradient', 'reinforcement-learning', 'research', 'reward']",https://api.github.com/repos/tigerneil/awesome-deep-rl,295
441,159,Java,294,"['anomalydetection', 'cluster-analysis', 'clustering', 'data-analysis', 'data-mining', 'data-mining-algorithms', 'data-science', 'distance-functions', 'index', 'indexing', 'java', 'machine-learning', 'outlier-detection', 'outliers', 'time-series', 'visualization']",https://api.github.com/repos/elki-project/elki,294
442,53,Jupyter Notebook,294,"['afk-mc2', 'cuda', 'kmeans', 'knn-search', 'machine-learning', 'python', 'yinyang']",https://api.github.com/repos/src-d/kmcuda,294
443,114,Jupyter Notebook,293,"['cnn', 'deeplearning', 'keras', 'lstm', 'machine-learning', 'python', 'sentiment-analysis', 'sentiment-classification']",https://api.github.com/repos/abdulfatir/twitter-sentiment-analysis,293
444,28,Swift,292,"['core-ml', 'coreml', 'ios', 'machine-learning', 'swift']",https://api.github.com/repos/hollance/CoreMLHelpers,292
445,43,Jupyter Notebook,291,"['convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'image-recognition', 'machine-learning', 'object-detection', 'saliency-map', 'tensorflow']",https://api.github.com/repos/PAIR-code/saliency,291
446,147,HTML,286,"['appengine-python', 'datastore', 'forecast', 'google-charts', 'machine-learning', 'pandas', 'polymer', 'python', 'sklearn', 'stock']",https://api.github.com/repos/DMTSource/daily-stock-forecast,286
447,136,Jupyter Notebook,284,"['bayesian-learning', 'classifying-handwritten-digits', 'conda-environment', 'decision-tree', 'jupyter-notebook', 'machine-learning', 'opencv', 'python', 'support-vector-machine']",https://api.github.com/repos/mbeyeler/opencv-machine-learning,284
448,80,Jupyter Notebook,283,"['bayesian', 'bayesian-machine-learning', 'machine-learning', 'python', 'scikit-learn']",https://api.github.com/repos/AmazaspShumik/sklearn-bayes,283
