top_repos/ChinaDNS-Python, 5, 520, 31, 4, 50, 71, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0
top_repos/PGPortfolio, 59, 4438, 153, 440, 83, 39, 22, 415, 65, 0, 310, 15, 0, 0, 5, 21, 0, 0
top_repos/finmarketpy, 29, 5567, 798, 614, 2671, 195, 38, 520, 19, 25, 900, 80, 0, 1, 36, 1, 0, 0
top_repos/tpot, 40, 9012, 385, 2423, 3589, 144, 36, 24, 27, 0, 752, 0, 0, 0, 0, 0, 0, 11
top_repos/redis-py-cluster, 28, 7820, 580, 1126, 4383, 31, 8, 49, 1, 1, 392, 0, 0, 0, 0, 1, 0, 3
top_repos/channels-examples, 28, 872, 116, 105, 0, 9, 1, 7, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0
top_repos/AutoRCCar, 9, 861, 87, 20, 150, 50, 4, 28, 7, 0, 47, 0, 0, 0, 23, 0, 0, 0
top_repos/BeRoot, 41, 6312, 574, 5, 0, 12, 52, 530, 58, 0, 514, 49, 0, 1960, 281, 9, 0, 32
top_repos/impacket, 235, 134756, 13283, 1312, 19212, 70, 6127, 29683, 4535, 118, 19014, 493, 1, 99, 3681, 83, 0, 357
top_repos/talon, 29, 4314, 322, 1023, 2186, 93, 14, 16, 19, 0, 34, 2, 0, 3, 5, 1, 0, 92
top_repos/Personae, 43, 3508, 319, 0, 0, 137, 0, 0, 0, 0, 252, 0, 0, 0, 1, 4, 0, 0
top_repos/MuGo, 14, 2433, 102, 0, 968, 68, 5, 23, 83, 1, 108, 11, 0, 0, 7, 2, 0, 0
top_repos/MonkeyType, 30, 5054, 344, 356, 2175, 73, 0, 2, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0
top_repos/tablib, 38, 8013, 616, 2098, 967, 111, 69, 716, 131, 54, 211, 8, 0, 0, 22, 3, 0, 9
top_repos/android-plus-plus, 2661, 888003, 127445, 113958, 416616, 0, 8963, 82977, 21801, 1212, 7976, 5048, 0, 0, 52, 11, 0, 2376
top_repos/mochi, 29, 7030, 307, 90, 115, 621, 13, 85, 13, 0, 214, 11, 0, 0, 5, 2, 0, 0
top_repos/kamene, 121, 53346, 5133, 2997, 67, 81, 1609, 9009, 2085, 98, 1691, 491, 0, 140, 1300, 45, 0, 46
top_repos/Memcrashed-DDoS-Exploit, 1, 181, 4, 0, 0, 33, 0, 19, 3, 1, 47, 0, 0, 0, 3, 0, 0, 0
top_repos/xsscrapy, 11, 1995, 345, 24, 0, 73, 11, 95, 13, 0, 168, 10, 0, 0, 6, 2, 0, 3
top_repos/One-Lin3r, 8, 528, 57, 23, 0, 80, 22, 275, 30, 4, 20, 12, 0, 327, 0, 1, 0, 0
top_repos/pycryptodome, 171, 43748, 6989, 7206, 20594, 56, 1882, 1529, 326, 11, 882, 196, 0, 4, 41, 17, 0, 21
top_repos/backtrader, 341, 55381, 10763, 142, 7898, 159, 1, 0, 7, 2, 85, 43, 0, 0, 0, 1, 0, 6
top_repos/mergepbx, 58, 14259, 1457, 2269, 661, 72, 261, 578, 860, 41, 201, 54, 0, 122, 483, 6, 0, 1
top_repos/speedcomplainer, 2, 189, 5, 0, 0, 46, 3, 15, 9, 0, 20, 0, 0, 0, 2, 1, 0, 0
top_repos/music-player, 981, 171585, 7308, 3619, 119650, 62, 867, 6619, 3550, 234, 9127, 796, 0, 7940, 353, 15, 0, 63
top_repos/overholt, 46, 2248, 227, 456, 183, 55, 63, 52, 3, 11, 29, 0, 0, 0, 0, 0, 0, 0
top_repos/maya, 10, 1373, 122, 19, 993, 114, 3, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0
top_repos/tox, 24, 9961, 285, 1793, 5859, 36, 0, 8, 0, 0, 323, 0, 0, 0, 0, 0, 0, 1
top_repos/Bad-Pdf, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
top_repos/django-deployment-workshop, 2, 178, 27, 19, 0, 80, 6, 9, 6, 0, 10, 0, 0, 5, 12, 1, 0, 0
top_repos/uscode, 1, 98, 4, 16, 0, 41, 2, 16, 7, 0, 0, 0, 0, 1, 3, 1, 0, 1
top_repos/OpenNMT-py, 54, 10423, 672, 2144, 589, 95, 0, 3, 0, 0, 56, 3, 0, 0, 1, 0, 0, 2
top_repos/fireplace, 147, 25915, 744, 1770, 11222, 17, 0, 2, 0, 0, 124, 34, 0, 15872, 0, 0, 0, 0
top_repos/MobileNet, 80, 16838, 1554, 3022, 4118, 94, 3518, 146, 60, 2, 396, 71, 0, 0, 27, 12, 0, 0
top_repos/RocketMap, 28, 12330, 1574, 54, 29, 29, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 12
top_repos/NiftyNet, 273, 45136, 2601, 5610, 14667, 98, 141, 1080, 98, 16, 403, 27, 0, 0, 28, 6, 0, 14
top_repos/pew, 25, 1804, 34, 33, 719, 266, 3, 11, 23, 3, 50, 2, 0, 0, 2, 0, 0, 0
