bottom_repos/my-first-blog, 14, 263, 19, 34, 4, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0
bottom_repos/dolmen.relations, 11, 555, 29, 39, 0, 0, 7, 32, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0
bottom_repos/scrapy_learn, 7, 77, 28, 0, 0, 0, 0, 3, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0
bottom_repos/MulticlassClassifier, 2, 65, 6, 0, 0, 0, 0, 8, 1, 0, 3, 0, 0, 0, 1, 2, 0, 0
bottom_repos/Python_haking, 5, 146, 4, 0, 0, 3, 0, 7, 9, 0, 1, 1, 0, 0, 2, 3, 0, 0
bottom_repos/version_control, 1, 51, 4, 0, 0, 2, 0, 5, 5, 1, 3, 0, 0, 0, 4, 0, 0, 0
bottom_repos/Integrate, 1, 50, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0
bottom_repos/ctf-organizer, 4, 314, 19, 109, 0, 2, 29, 91, 9, 1, 4, 0, 0, 135, 0, 1, 0, 0
bottom_repos/learning-django, 31, 787, 30, 23, 12, 1, 14, 2, 5, 1, 26, 1, 0, 2, 0, 3, 0, 0
bottom_repos/playlist-api, 6, 212, 21, 17, 0, 0, 0, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/Python-Scripts, 26, 357, 24, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/snitchbot, 5, 339, 21, 63, 125, 19, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0
bottom_repos/map_review, 38, 2179, 120, 37, 4, 28, 0, 0, 0, 1, 117, 0, 0, 0, 0, 3, 0, 0
bottom_repos/Processing, 56, 2713, 417, 24, 0, 0, 3, 2, 2, 0, 34, 1, 0, 0, 13, 22, 0, 0
bottom_repos/general, 5, 421, 42, 46, 0, 1, 3, 152, 25, 2, 27, 6, 0, 0, 30, 0, 0, 14
bottom_repos/cos561-multicast, 9, 1228, 222, 12, 209, 0, 322, 208, 43, 4, 71, 9, 0, 33, 39, 3, 0, 5
bottom_repos/CoNLL_2015_Project, 5, 521, 18, 0, 0, 0, 18, 214, 23, 4, 13, 0, 0, 316, 20, 2, 0, 0
bottom_repos/repeating-decimal, 4, 206, 11, 64, 0, 3, 3, 117, 5, 0, 0, 7, 0, 90, 0, 3, 0, 14
bottom_repos/data-structures-in-python, 11, 781, 3, 13, 0, 2, 0, 6, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
bottom_repos/old-ulmos-adventure, 22, 4043, 256, 344, 389, 0, 2, 147, 153, 2, 126, 21, 0, 0, 445, 10, 0, 2
bottom_repos/k2s, 5, 298, 39, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
bottom_repos/GeneralAssembly, 1, 216, 7, 61, 0, 0, 7, 5, 3, 0, 30, 0, 0, 0, 11, 1, 0, 0
bottom_repos/hoststat-xmpp, 1, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
bottom_repos/classifer, 3, 215, 17, 0, 0, 0, 12, 19, 6, 0, 1, 2, 0, 91, 3, 1, 0, 0
bottom_repos/routes-test, 16, 306, 6, 0, 55, 0, 0, 8, 20, 0, 3, 0, 0, 0, 53, 3, 0, 0
bottom_repos/sql-sample-exercise, 411, 106270, 33187, 8976, 5920, 1, 4215, 101938, 1523, 89, 4172, 150, 0, 211, 68, 16, 0, 236
bottom_repos/Leetcode, 35, 969, 91, 0, 0, 2, 144, 143, 20, 0, 2, 4, 0, 0, 20, 3, 0, 0
bottom_repos/test_ship, 1, 21, 1, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
bottom_repos/ketchuporo, 6, 453, 10, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/im-training, 2, 213, 16, 0, 0, 2, 1, 9, 4, 1, 1, 0, 0, 0, 5, 2, 0, 0
bottom_repos/pyrothagoras, 3, 158, 15, 0, 0, 13, 0, 3, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0
bottom_repos/ElectronDensityIntegration, 8, 547, 52, 14, 0, 3, 2, 24, 8, 1, 30, 17, 0, 302, 4, 0, 0, 6
bottom_repos/python-ml, 1, 76, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0
bottom_repos/Digital-pen, 7, 797, 95, 12, 0, 2, 26, 285, 38, 2, 18, 0, 0, 0, 10, 2, 0, 0
bottom_repos/tangowithdjango, 12, 184, 24, 17, 4, 2, 9, 7, 2, 1, 4, 0, 0, 9, 0, 1, 0, 0
bottom_repos/Stock_Idea, 1, 46, 6, 0, 0, 3, 0, 25, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0
bottom_repos/codons, 1, 119, 2, 0, 0, 6, 0, 108, 6, 0, 8, 21, 0, 0, 3, 0, 0, 0
bottom_repos/ProjectEuler_jlown2, 5, 67, 5, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 32, 10, 2, 0, 0
bottom_repos/replygif, 3, 105, 3, 4, 2, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
bottom_repos/410Lab1, 1293, 384155, 93756, 51496, 31968, 1, 1771, 10298, 4447, 286, 4679, 899, 0, 66, 1725, 165, 0, 832
bottom_repos/Example, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/flask-hello-world, 557, 158097, 35398, 20459, 8367, 0, 4523, 77035, 1119, 87, 4579, 277, 0, 39, 53, 16, 0, 265
bottom_repos/imio.ws.core, 5, 238, 31, 12, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0
bottom_repos/2200ISA, 2, 689, 31, 12, 0, 1, 33, 90, 31, 0, 19, 13, 0, 0, 29, 0, 0, 89
bottom_repos/discord_diceroller_bot, 2, 165, 12, 23, 0, 1, 0, 29, 14, 1, 23, 10, 0, 0, 1, 0, 0, 0
bottom_repos/septa-rt-collector, 3, 198, 8, 0, 0, 14, 0, 0, 12, 0, 7, 1, 0, 0, 0, 1, 0, 0
bottom_repos/paster_ansible, 3, 40, 3, 8, 0, 19, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
bottom_repos/Tree-of-Life, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/hackbright_madlibs, 1, 65, 9, 0, 0, 92, 1, 6, 4, 0, 7, 0, 0, 0, 2, 0, 0, 0
bottom_repos/maven, 1, 225, 5, 0, 0, 0, 0, 97, 0, 1, 19, 0, 0, 148, 32, 0, 0, 0
bottom_repos/pythonMy, 81, 2621, 346, 21, 37, 0, 67, 145, 101, 4, 23, 12, 3, 36, 28, 18, 0, 3
bottom_repos/kyudokaiapp, 16, 315, 44, 17, 68, 2, 8, 15, 3, 1, 6, 0, 0, 0, 3, 0, 0, 0
bottom_repos/hackbright-ratings-app, 4, 275, 20, 1, 0, 3, 6, 34, 15, 1, 11, 0, 0, 0, 6, 2, 0, 0
bottom_repos/codereview, 18, 2308, 232, 163, 634, 25, 51, 47, 0, 3, 22, 0, 0, 0, 0, 0, 0, 0
bottom_repos/consistent_hash_demo, 1, 19, 0, 0, 19, 2, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/helloworld-pip, 3, 16, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/SimpleTodo, 4, 136, 15, 30, 0, 16, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
bottom_repos/EEB234_hw_forreal, 3, 207, 84, 0, 0, 2, 8, 94, 2, 4, 20, 0, 0, 32, 11, 2, 0, 0
bottom_repos/RokuApiPython, 11, 168, 22, 17, 4, 4, 6, 3, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0
bottom_repos/MM538, 1, 31, 0, 0, 0, 12, 1, 6, 3, 0, 1, 0, 0, 0, 1, 0, 0, 2
bottom_repos/scoring-system, 9, 1541, 95, 0, 0, 0, 16, 367, 24, 3, 89, 17, 0, 666, 127, 1, 0, 0
bottom_repos/HB_SQL_Lesson, 2, 1, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/crawler, 2, 351, 6, 0, 0, 2, 2, 41, 8, 0, 8, 0, 0, 249, 4, 2, 0, 8
bottom_repos/Input-Django, 19, 449, 28, 17, 4, 0, 7, 0, 1, 1, 13, 0, 0, 1, 7, 0, 0, 0
bottom_repos/runner, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/MyVim, 1, 575, 45, 77, 0, 1, 4, 0, 0, 0, 13, 1, 0, 0, 0, 0, 0, 0
bottom_repos/taskript, 6, 394, 28, 24, 0, 16, 3, 33, 16, 1, 20, 0, 0, 1, 29, 1, 0, 0
bottom_repos/cursor_changed, 2, 1067, 6, 282, 0, 0, 12, 5, 0, 2, 4, 22, 0, 0, 60, 2, 0, 1
bottom_repos/DataAnalisis, 2, 798, 65, 30, 0, 2, 313, 218, 35, 0, 17, 12, 0, 63, 1, 0, 0, 5
bottom_repos/chapter7, 2, 12, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0
bottom_repos/Projects, 1, 24, 1, 0, 0, 135, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0
bottom_repos/celery-test, 2, 20, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/PathFinding_AStar, 28, 2314, 119, 4, 471, 3, 7, 756, 58, 0, 127, 18, 0, 0, 434, 17, 0, 0
bottom_repos/mongodb-101p, 35, 3314, 699, 0, 0, 0, 0, 112, 84, 0, 155, 44, 0, 0, 6, 20, 0, 12
bottom_repos/suavesave, 3, 584, 23, 32, 0, 0, 157, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0
bottom_repos/Hello-world-Tensorflow-, 1, 103, 34, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
bottom_repos/xprotp, 3, 3920, 164, 633, 0, 0, 101, 1637, 104, 0, 415, 16, 0, 0, 35, 0, 0, 1
bottom_repos/gosi, 9, 225, 10, 0, 0, 2, 9, 6, 18, 4, 6, 0, 0, 60, 8, 3, 0, 0
bottom_repos/taskmngr, 2, 146, 4, 0, 10, 0, 0, 7, 7, 6, 4, 0, 0, 0, 1, 1, 0, 0
bottom_repos/learning_python, 1, 24, 6, 0, 0, 3, 0, 7, 2, 0, 0, 0, 0, 5, 4, 1, 0, 0
bottom_repos/maze_solver, 4, 335, 1, 70, 0, 5, 1, 23, 11, 4, 2, 99, 0, 92, 6, 0, 0, 0
bottom_repos/APyOP, 1, 60, 24, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0
bottom_repos/enigma2-04-01, 508, 109905, 4701, 2056, 1220, 53, 2448, 15540, 1882, 157, 7939, 929, 0, 85996, 1089, 76, 0, 459
bottom_repos/aas225-hack-sfr-mstar-morphology, 2, 154, 9, 24, 0, 40, 13, 81, 5, 0, 25, 1, 0, 0, 11, 2, 0, 0
bottom_repos/udacityPython, 11, 386, 20, 4, 3, 0, 40, 37, 26, 0, 12, 0, 0, 182, 15, 0, 0, 0
bottom_repos/Pong-AI, 2, 432, 47, 0, 0, 0, 3, 25, 23, 1, 47, 2, 0, 0, 0, 0, 0, 0
bottom_repos/ocialgos, 17, 1351, 83, 0, 0, 14, 11, 116, 29, 0, 10, 6, 0, 0, 63, 5, 0, 0
bottom_repos/Code2040Challenge, 1, 69, 26, 0, 0, 19, 0, 53, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0
bottom_repos/EsquemasTarifarios, 3, 62, 1, 0, 0, 0, 0, 27, 6, 0, 2, 4, 0, 0, 12, 0, 0, 0
bottom_repos/profbox, 6, 363, 19, 187, 0, 11, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0
bottom_repos/maze_pygame, 3, 864, 101, 0, 0, 4, 30, 196, 28, 1, 33, 2, 0, 0, 188, 2, 0, 2
bottom_repos/consumed, 31, 1110, 115, 18, 8, 2, 9, 22, 35, 0, 68, 0, 0, 273, 5, 2, 0, 0
bottom_repos/twitterScripts, 6, 433, 104, 0, 0, 23, 0, 6, 6, 12, 4, 0, 0, 0, 0, 0, 0, 0
bottom_repos/meetlab, 11, 373, 20, 17, 4, 0, 9, 0, 13, 1, 25, 0, 0, 0, 1, 0, 0, 0
bottom_repos/pywfs, 11, 256, 9, 1, 67, 0, 25, 5, 11, 0, 9, 1, 0, 10, 9, 2, 0, 2
bottom_repos/eventharvest, 1, 152, 12, 0, 0, 7, 0, 48, 5, 0, 9, 0, 0, 0, 12, 1, 0, 0
bottom_repos/spAce-ship, 3, 239, 23, 0, 0, 0, 10, 37, 14, 0, 2, 0, 0, 0, 5, 0, 0, 0
bottom_repos/PythonTheHardWay, 16, 260, 15, 17, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 11, 0, 0, 0
bottom_repos/psy, 1, 310, 28, 0, 0, 2, 0, 59, 3, 0, 50, 0, 0, 0, 22, 0, 0, 0
bottom_repos/GAEmeowmeow, 2, 66, 20, 0, 0, 3, 6, 11, 4, 0, 3, 0, 0, 19, 3, 0, 0, 0
bottom_repos/polystairs, 1, 23, 3, 0, 0, 2, 0, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
bottom_repos/mock_haystack_app, 13, 208, 10, 12, 28, 108, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0
bottom_repos/Placer, 2, 567, 77, 62, 0, 0, 0, 108, 2, 0, 35, 1, 0, 0, 101, 1, 0, 0
bottom_repos/gist_it, 4, 166, 2, 25, 0, 66, 1, 13, 12, 0, 5, 0, 0, 11, 2, 0, 0, 0
bottom_repos/webapp, 3, 29, 0, 0, 2, 0, 0, 2, 4, 1, 2, 0, 0, 16, 2, 0, 0, 0
bottom_repos/Kaggle_Telemetric, 3, 578, 40, 0, 0, 7, 1, 51, 18, 13, 37, 6, 0, 399, 40, 1, 0, 0
bottom_repos/Rango, 26, 1082, 86, 19, 49, 3, 20, 10, 35, 5, 24, 0, 0, 0, 25, 1, 0, 0
bottom_repos/RNA-3D-Structure-Generator, 1, 964, 143, 110, 0, 2, 37, 160, 24, 0, 46, 7, 0, 779, 150, 0, 0, 0
bottom_repos/dolmen.queue, 5, 89, 5, 20, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
bottom_repos/DistributedDataPartitioning-ClassProject, 12, 1097, 131, 239, 389, 3, 0, 2, 2, 6, 144, 30, 0, 0, 6, 1, 0, 0
bottom_repos/register-publisher, 14, 938, 121, 75, 356, 84, 0, 9, 25, 1, 91, 1, 0, 0, 2, 4, 0, 0
bottom_repos/mailman2, 147, 31495, 7676, 2698, 0, 0, 203, 538, 561, 11, 99, 107, 0, 53, 160, 5, 0, 382
bottom_repos/mtg-parittaja, 3, 927, 282, 30, 0, 0, 1, 453, 0, 1, 32, 15, 0, 0, 2, 0, 0, 0
bottom_repos/protolanguage, 2, 312, 4, 1, 111, 15, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
bottom_repos/cit590h4, 3, 624, 98, 0, 195, 0, 2, 261, 28, 0, 70, 0, 0, 0, 24, 1, 0, 0
bottom_repos/recipe_organizer_backend, 22, 504, 27, 17, 4, 7, 4, 1, 0, 1, 14, 0, 0, 0, 7, 0, 0, 0
bottom_repos/jenkins-training, 4, 91, 2, 12, 21, 0, 4, 11, 3, 0, 1, 0, 0, 5, 1, 1, 0, 0
bottom_repos/wiggly, 19, 7950, 1241, 1714, 325, 50, 88, 5068, 137, 24, 1084, 115, 0, 42, 182, 2, 0, 17
bottom_repos/metaproject, 11, 261, 29, 17, 4, 1, 9, 29, 6, 1, 3, 2, 0, 62, 16, 1, 0, 0
bottom_repos/Algorithms, 12, 191, 18, 0, 0, 0, 0, 16, 3, 0, 2, 0, 0, 35, 17, 1, 0, 0
bottom_repos/flying, 16, 623, 59, 0, 0, 2, 8, 63, 26, 1, 7, 0, 0, 0, 0, 0, 0, 0
bottom_repos/webscraper, 4, 300, 49, 0, 34, 0, 3, 5, 11, 4, 4, 0, 0, 152, 44, 1, 0, 0
bottom_repos/Weap, 24, 910, 42, 185, 64, 7, 0, 29, 12, 0, 5, 1, 0, 0, 8, 4, 0, 0
bottom_repos/logpuzzle, 1, 122, 25, 17, 0, 0, 42, 20, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0
bottom_repos/cross, 14, 277, 21, 17, 4, 0, 2, 0, 1, 1, 5, 0, 0, 0, 3, 1, 0, 0
bottom_repos/learnpython, 3, 74, 2, 0, 0, 0, 5, 10, 4, 0, 3, 0, 0, 26, 6, 0, 0, 0
bottom_repos/scratchpad, 1, 119, 4, 0, 0, 0, 1, 5, 3, 0, 1, 1, 0, 95, 3, 0, 0, 0
bottom_repos/trailfinder-server, 1316, 215833, 21954, 29383, 28413, 0, 5315, 76878, 879, 138, 10021, 231, 0, 24, 76, 24, 0, 228
bottom_repos/KanopyProvisionals, 2, 284, 62, 0, 0, 7, 0, 10, 10, 0, 6, 0, 0, 0, 1, 1, 0, 0
bottom_repos/FD-Project1, 3, 257, 37, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/40323239, 3, 243, 84, 0, 0, 3, 17, 44, 9, 0, 5, 2, 0, 0, 1, 1, 0, 0
bottom_repos/Lyricslelo-Software, 17, 1214, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/old-networking-mlnx, 60, 6468, 909, 972, 481, 21, 7, 0, 0, 17, 1, 1, 0, 0, 0, 0, 0, 0
bottom_repos/dasher-activity, 3, 771, 28, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0
bottom_repos/tictactoe, 1, 111, 16, 0, 0, 3, 0, 8, 8, 0, 3, 9, 0, 0, 1, 0, 0, 0
bottom_repos/MIC-XRD-Polymer, 7, 729, 37, 11, 109, 0, 0, 4, 2, 0, 2, 1, 0, 0, 0, 1, 0, 0
bottom_repos/Repositories-and-Tweets-Extractor, 3, 103, 1, 0, 0, 1, 0, 1, 6, 1, 1, 1, 0, 46, 2, 1, 0, 0
bottom_repos/OST_QA-forum, 9, 610, 28, 2, 0, 3, 4, 20, 23, 0, 25, 6, 0, 0, 25, 0, 0, 0
bottom_repos/User_agent_difference, 5, 219, 8, 0, 0, 12, 47, 26, 0, 5, 78, 0, 0, 0, 24, 2, 0, 0
bottom_repos/entropy, 3, 206, 1, 63, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
bottom_repos/python-pdf-paper-saver, 8, 433, 15, 9, 152, 1, 1, 2, 0, 1, 26, 0, 0, 0, 1, 0, 0, 0
bottom_repos/hn.py, 1, 43, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
bottom_repos/netstate, 6, 190, 15, 3, 11, 31, 71, 87, 19, 3, 10, 2, 0, 0, 2, 1, 0, 0
bottom_repos/serendipity, 94, 5201, 328, 374, 439, 3, 78, 83, 34, 9, 147, 10, 0, 0, 161, 19, 0, 0
bottom_repos/Thermal, 4, 159, 48, 0, 0, 5, 17, 43, 4, 0, 22, 4, 0, 109, 39, 1, 0, 0
bottom_repos/Wercker-continuous-delivery, 2, 37, 0, 0, 16, 7, 1, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0
bottom_repos/WebTiming, 1, 345, 10, 15, 0, 15, 0, 7, 2, 0, 37, 0, 0, 0, 0, 0, 0, 0
bottom_repos/pub-rax-python, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
bottom_repos/polygon, 3, 503, 67, 34, 0, 1, 49, 16, 11, 0, 20, 2, 0, 0, 15, 0, 0, 0
bottom_repos/VLQToHiggsAndLepton, 18, 3142, 339, 8, 0, 3, 101, 155, 21, 20, 187, 11, 0, 13, 6, 3, 0, 0
bottom_repos/twilio-test, 2, 94, 3, 0, 64, 10, 10, 35, 5, 0, 2, 0, 0, 47, 12, 1, 0, 0
bottom_repos/cshomepage, 1, 153, 29, 40, 0, 2, 1, 31, 5, 6, 4, 0, 0, 0, 1, 0, 0, 4
bottom_repos/Ship_Defence, 2, 414, 14, 10, 0, 2, 130, 64, 9, 1, 14, 4, 0, 0, 29, 2, 0, 0
bottom_repos/docker-peer, 4, 716, 0, 0, 0, 6, 0, 1, 0, 0, 92, 0, 0, 0, 3, 0, 0, 0
bottom_repos/mypyqtgraph-qt5, 323, 58014, 6989, 7334, 1782, 62, 930, 7919, 1129, 263, 4020, 159, 0, 0, 7305, 134, 0, 9
bottom_repos/daily-log, 15, 260, 34, 18, 4, 2, 6, 6, 3, 1, 7, 0, 0, 0, 0, 0, 0, 0
bottom_repos/aws_pyproc, 12, 2120, 348, 44, 133, 4, 7, 451, 59, 33, 126, 3, 0, 595, 124, 1, 0, 1
bottom_repos/tell-me-to, 8, 179, 3, 2, 20, 4, 0, 2, 4, 1, 6, 0, 0, 0, 0, 0, 0, 0
bottom_repos/fig-django-mariadb-example, 5, 126, 16, 17, 0, 21, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/Parallel-TF, 2, 114, 10, 0, 0, 0, 7, 32, 2, 2, 3, 0, 0, 37, 2, 1, 0, 0
bottom_repos/thinkful_pirate_bartender, 1, 125, 0, 8, 0, 0, 37, 0, 9, 0, 3, 1, 0, 0, 13, 1, 0, 0
bottom_repos/PythonScripts, 1, 33, 2, 0, 0, 2, 2, 21, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
bottom_repos/Scooter_Computer, 1, 144, 28, 0, 0, 2, 85, 43, 5, 0, 4, 1, 0, 0, 0, 0, 0, 0
bottom_repos/mongo_test, 19, 6019, 539, 547, 0, 0, 111, 1655, 185, 13, 248, 18, 0, 75, 444, 11, 0, 3
bottom_repos/background_api_mine, 11, 225, 42, 0, 0, 1, 1, 17, 5, 7, 11, 3, 0, 0, 5, 0, 0, 0
bottom_repos/RPackDown, 1, 78, 0, 0, 0, 0, 50, 3, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0
bottom_repos/Science-Fair-2015, 1, 37, 0, 0, 0, 1, 8, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
bottom_repos/web2email-script, 1, 63, 14, 0, 0, 16, 0, 29, 4, 0, 0, 0, 0, 0, 22, 0, 0, 0
bottom_repos/RockPaperScissors, 1, 84, 8, 0, 0, 0, 0, 6, 1, 0, 1, 4, 0, 0, 15, 1, 0, 0
bottom_repos/projectEuler, 11, 155, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/PercivalDummy, 9, 1567, 214, 2, 510, 2, 14, 258, 27, 6, 121, 120, 0, 0, 202, 0, 0, 0
bottom_repos/yolo-dubstep, 30, 1189, 117, 72, 4, 14, 4, 3, 0, 1, 28, 0, 0, 0, 7, 0, 0, 0
bottom_repos/server, 1, 202, 24, 0, 0, 2, 4, 59, 2, 1, 13, 0, 0, 152, 21, 1, 0, 0
bottom_repos/Pitchfork-bestof2014, 1, 48, 2, 0, 0, 0, 1, 16, 2, 0, 1, 0, 0, 26, 6, 0, 0, 0
bottom_repos/jieba, 15, 192352, 28, 21, 0, 0, 6869, 131, 45, 2, 32, 3, 0, 0, 5, 1, 0, 11
bottom_repos/flask-macros, 2, 137, 3, 0, 0, 29, 1, 28, 10, 3, 4, 1, 0, 0, 4, 1, 0, 0
bottom_repos/backend, 7, 599, 269, 25, 0, 3, 14, 4, 1, 2, 23, 0, 0, 0, 0, 0, 0, 0
bottom_repos/project-bransi, 9, 1284, 79, 18, 0, 6, 0, 345, 22, 1, 23, 11, 0, 959, 7, 0, 0, 0
bottom_repos/pytz, 9, 3770, 292, 166, 1193, 68, 19, 78, 36, 19, 2, 0, 0, 0, 2, 2, 0, 0
bottom_repos/Project-Euler, 24, 718, 36, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
bottom_repos/wploads, 1, 74, 0, 0, 74, 18, 0, 0, 1, 0, 2, 0, 0, 52, 0, 0, 0, 0
bottom_repos/phase_ambiguity, 13, 770, 58, 6, 87, 2, 1, 179, 20, 3, 62, 41, 0, 0, 7, 4, 0, 0
bottom_repos/smalldata, 1, 57, 10, 0, 0, 18, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
bottom_repos/salt-script, 1, 130, 6, 0, 0, 0, 0, 0, 6, 0, 1, 1, 0, 0, 1, 0, 0, 0
bottom_repos/blocksynth, 2, 7050, 157, 335, 0, 0, 272, 213, 559, 0, 379, 6, 0, 0, 228, 0, 0, 106
bottom_repos/neural_network, 4, 219, 4, 0, 0, 1, 0, 0, 14, 0, 9, 0, 0, 0, 0, 0, 0, 0
bottom_repos/hello-world, 8, 363, 124, 5, 0, 3, 3, 43, 4, 0, 15, 15, 1, 2, 9, 2, 0, 0
bottom_repos/python-book-search, 1, 109, 11, 0, 0, 1, 0, 0, 4, 0, 17, 0, 0, 0, 0, 0, 0, 0
bottom_repos/third-party-ci-dashboard, 91, 8365, 1049, 977, 0, 30, 45, 48, 62, 10, 30, 17, 0, 0, 105, 3, 0, 10
bottom_repos/IKDD_HW6, 1, 99, 2, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0
bottom_repos/project_herzbub, 1, 114, 3, 0, 0, 0, 8, 18, 6, 1, 1, 3, 0, 49, 12, 1, 0, 0
bottom_repos/PTG_clicker, 2, 55, 10, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
bottom_repos/idhack_tanzania, 1739, 532515, 31831, 126038, 203773, 0, 7434, 105825, 19917, 539, 9738, 1479, 0, 973, 740, 177, 0, 562
bottom_repos/study-utils, 12, 1266, 166, 71, 0, 3, 13, 49, 66, 9, 19, 26, 0, 189, 31, 5, 0, 0
bottom_repos/adventure, 1, 146, 0, 0, 0, 2, 0, 0, 8, 0, 20, 0, 0, 0, 36, 1, 0, 0
bottom_repos/tab, 1, 52, 19, 0, 0, 2, 4, 13, 2, 0, 3, 0, 0, 29, 3, 1, 0, 0
bottom_repos/PyGame, 2, 178, 29, 0, 0, 3, 1, 62, 6, 0, 7, 1, 0, 0, 3, 1, 0, 0
bottom_repos/IPSwitch, 13, 481, 44, 43, 17, 18, 4, 21, 12, 3, 36, 0, 0, 218, 38, 1, 0, 0
bottom_repos/network_tools, 9, 485, 13, 49, 105, 12, 1, 2, 25, 0, 0, 0, 0, 0, 2, 7, 0, 0
bottom_repos/Robot-Code, 1, 243, 0, 40, 0, 0, 25, 2, 26, 1, 1, 0, 0, 9, 10, 0, 0, 0
bottom_repos/isnobal-scripts, 21, 1200, 365, 0, 0, 0, 29, 282, 36, 87, 111, 0, 0, 0, 2, 2, 0, 24
bottom_repos/vcf_to_var, 1, 86, 22, 5, 0, 0, 8, 39, 4, 0, 2, 1, 0, 0, 10, 1, 0, 0
bottom_repos/mongodb-data, 5, 173, 16, 0, 0, 2, 16, 59, 7, 0, 4, 5, 0, 0, 14, 0, 0, 0
